# timestamp[ns] w.x w.y w.z a.x a.y a.z
1650458799404068947 -0.026182 0.081984 0.019159 -0.994863 -9.533185 -2.920184
1650458799405874014 -0.021751 0.079452 0.016627 -1.003383 -9.534654 -2.920293
1650458799409045935 -0.013965 0.075002 0.012178 -1.018356 -9.537236 -2.920483
1650458799414022923 -0.006983 0.069766 0.005196 -1.013463 -9.536192 -2.887576
1650458799418999910 -0.000002 0.062785 -0.005276 -1.003411 -9.534494 -2.831253
1650458799423976898 0.003489 0.064530 -0.015748 -0.976339 -9.500093 -2.771054
1650458799428953886 -0.000002 0.061040 -0.031456 -0.921031 -9.496012 -2.744606
1650458799433931828 -0.005238 0.061040 -0.038437 -0.852897 -9.516566 -2.741313
1650458799438909054 -0.010474 0.057549 -0.043673 -0.766013 -9.515727 -2.748944
1650458799443886042 -0.017455 0.068021 -0.052400 -0.702622 -9.545166 -2.784425
1650458799445924997 -0.016740 0.073027 -0.055260 -0.671082 -9.552589 -2.800433
1650458799448863029 -0.015710 0.080238 -0.059381 -0.625639 -9.563284 -2.823497
1650458799453840017 -0.017455 0.095946 -0.061126 -0.546116 -9.578370 -2.845029
1650458799458817005 -0.017455 0.097692 -0.059381 -0.484222 -9.583934 -2.873090
1650458799463793993 -0.015710 0.104673 -0.055890 -0.459935 -9.550802 -2.902116
1650458799468770981 -0.010474 0.108164 -0.047164 -0.466661 -9.510425 -2.895606
1650458799473747969 -0.006983 0.113400 -0.033201 -0.467273 -9.478190 -2.858247
1650458799478725910 -0.005238 0.115145 -0.027965 -0.457953 -9.464404 -2.791085
1650458799483702898 -0.010474 0.120381 -0.010512 -0.457120 -9.462374 -2.758257
1650458799485975981 -0.008880 0.121178 -0.006526 -0.457019 -9.453065 -2.736141
1650458799488679886 -0.006983 0.122126 -0.001785 -0.456899 -9.441992 -2.709836
1650458799493656874 -0.017455 0.132598 0.005196 -0.456789 -9.438383 -2.650971
1650458799498633862 -0.026182 0.136089 0.017414 -0.494217 -9.426125 -2.629094
1650458799503610849 -0.033163 0.139580 0.024395 -0.553207 -9.452232 -2.666683
1650458799508587837 -0.038399 0.139580 0.034867 -0.555859 -9.445853 -2.715730
1650458799513565063 -0.041890 0.146561 0.041848 -0.594064 -9.416684 -2.765288
1650458799518542051 -0.043635 0.148306 0.043594 -0.643537 -9.405454 -2.815192
1650458799523519993 -0.045381 0.151797 0.047084 -0.664244 -9.422027 -2.778120
1650458799526026964 -0.042743 0.152676 0.049722 -0.679361 -9.441265 -2.783104
1650458799528496981 -0.040145 0.153542 0.052320 -0.694254 -9.460218 -2.788014
1650458799533473969 -0.045381 0.157033 0.050575 -0.743924 -9.476479 -2.759430
1650458799538450956 -0.047126 0.160524 0.048830 -0.783602 -9.471648 -2.690834
1650458799543427944 -0.052362 0.162269 0.043594 -0.803571 -9.461780 -2.709845
1650458799548404932 -0.059343 0.170996 0.038358 -0.832884 -9.487626 -2.641458
1650458799553381920 -0.069815 0.170996 0.033122 -0.823464 -9.536777 -2.597789
1650458799558358908 -0.076797 0.170996 0.026140 -0.824348 -9.620962 -2.776676
1650458799563335896 -0.080287 0.179722 0.020904 -0.825328 -9.624952 -2.933131
1650458799566076994 -0.077404 0.184527 0.016099 -0.835915 -9.595566 -2.986474
1650458799568313837 -0.075051 0.188449 0.012178 -0.844556 -9.571585 -3.030006
1650458799573291063 -0.066325 0.188449 0.005196 -0.852769 -9.595235 -3.085882
1650458799578268051 -0.055853 0.181468 -0.000040 -0.822746 -9.655056 -3.064310
1650458799583245039 -0.045381 0.183213 -0.000040 -0.783838 -9.705172 -3.006389
1650458799588222027 -0.038399 0.170996 -0.000040 -0.755004 -9.758540 -2.967869
1650458799593199015 -0.034909 0.172741 -0.001785 -0.737892 -9.729242 -2.938331
1650458799598176003 -0.027927 0.176232 -0.003530 -0.753459 -9.707801 -2.920042
1650458799603152990 -0.033163 0.170996 0.001706 -0.726181 -9.694005 -2.923147
1650458799606127977 -0.032120 0.169952 0.001706 -0.726910 -9.710343 -2.944772
1650458799608129978 -0.031418 0.169250 0.001706 -0.727402 -9.721339 -2.959326
1650458799613107920 -0.026182 0.169250 0.006942 -0.736248 -9.710009 -2.962352
1650458799618084908 -0.027927 0.176232 0.020904 -0.742765 -9.693112 -2.990822
1650458799623061895 -0.015710 0.167505 0.027886 -0.800175 -9.688493 -3.011172
1650458799628038883 -0.010474 0.155288 0.029631 -0.826396 -9.678773 -3.023773
1650458799633015871 -0.005238 0.150052 0.038358 -0.781788 -9.739069 -2.990953
1650458799637992859 0.005234 0.160524 0.050575 -0.892894 -9.713473 -2.988072
1650458799642969847 0.010470 0.169250 0.047084 -0.950479 -9.629165 -2.909753
1650458799646178961 0.014972 0.169250 0.049335 -0.979365 -9.587389 -2.905025
1650458799647946835 0.017451 0.169250 0.050575 -0.995276 -9.564378 -2.902420
1650458799652925014 0.022687 0.157033 0.047084 -1.008727 -9.539259 -2.907437
1650458799657902002 0.024433 0.158778 0.045339 -1.001631 -9.506309 -2.865865
1650458799662878990 0.019197 0.167505 0.040103 -1.053047 -9.556543 -2.742233
1650458799667855978 0.012215 0.151797 0.031376 -1.045665 -9.608801 -2.752379
1650458799672832966 0.010470 0.146561 0.017414 -0.969544 -9.672807 -2.851547
1650458799677809954 0.001743 0.157033 0.005196 -0.951959 -9.711600 -2.947191
1650458799682786942 -0.001747 0.167505 -0.008766 -0.928382 -9.723989 -3.026384
1650458799686229944 -0.000540 0.172335 -0.017218 -0.870525 -9.724987 -3.079231
1650458799687763929 -0.000002 0.174486 -0.020984 -0.844750 -9.725432 -3.102775
1650458799692741871 0.001743 0.186704 -0.034946 -0.747200 -9.709405 -3.158328
1650458799697718859 0.010470 0.202411 -0.052400 -0.661934 -9.709678 -3.158691
1650458799702695847 0.013961 0.209393 -0.054145 -0.605466 -9.687071 -3.125841
1650458799707672834 0.015706 0.212883 -0.054145 -0.572110 -9.644729 -3.131233
1650458799712650061 0.024433 0.214629 -0.050654 -0.471908 -9.609967 -3.203184
1650458799717627048 0.029668 0.237318 -0.034946 -0.416530 -9.601237 -3.026176
1650458799722604036 0.020942 0.239063 -0.024474 -0.416227 -9.567932 -2.934186
1650458799726280928 0.017074 0.241642 -0.007715 -0.432595 -9.573023 -2.912720
1650458799727581978 0.015706 0.242554 -0.001785 -0.438387 -9.574824 -2.905125
1650458799732558966 0.006979 0.232082 0.008687 -0.459156 -9.524102 -2.907284
1650458799737535954 -0.000002 0.226846 0.031376 -0.543964 -9.486146 -2.909471
1650458799742512941 -0.015710 0.218119 0.048830 -0.632558 -9.499642 -2.910101
1650458799747489929 -0.020946 0.212883 0.061047 -0.692755 -9.549304 -2.955288
1650458799752466917 -0.024437 0.207647 0.073264 -0.744347 -9.618778 -2.992292
1650458799757443905 -0.024437 0.212883 0.078500 -0.771566 -9.651392 -3.048488
1650458799762420893 -0.017455 0.205902 0.087227 -0.782343 -9.640108 -3.105687
1650458799766331911 -0.010598 0.207274 0.085855 -0.771932 -9.618355 -3.121345
1650458799767397881 -0.008729 0.207647 0.085481 -0.769094 -9.612425 -3.125613
1650458799772374868 0.003489 0.209393 0.090717 -0.758332 -9.563028 -3.118505
1650458799777353048 0.015706 0.214629 0.087227 -0.761281 -9.501849 -3.078487
1650458799782330036 0.022687 0.218119 0.095953 -0.767244 -9.431818 -2.991748
1650458799787307024 0.031414 0.219865 0.102935 -0.806635 -9.392472 -2.885804
1650458799792284012 0.031414 0.223355 0.106425 -0.842664 -9.366058 -2.770335
1650458799797261000 0.026178 0.223355 0.106425 -0.889854 -9.350387 -2.675602
1650458799802237988 0.017451 0.219865 0.113407 -0.962285 -9.347673 -2.635452
1650458799806381941 0.005826 0.218412 0.111954 -1.006013 -9.347552 -2.671337
1650458799807214975 0.003489 0.218119 0.111661 -1.014803 -9.347528 -2.678551
1650458799812191963 -0.010474 0.219865 0.115152 -1.066177 -9.383279 -2.774962
1650458799817169905 -0.024437 0.216374 0.104680 -1.132658 -9.439006 -2.861840
1650458799822145939 -0.027927 0.214629 0.097699 -1.173649 -9.485980 -2.945979
1650458799827123880 -0.031418 0.209393 0.080245 -1.176266 -9.533072 -3.035840
1650458799832100868 -0.027927 0.204157 0.062792 -1.166640 -9.565889 -3.097658
1650458799837077856 -0.024437 0.200666 0.040103 -1.136570 -9.576527 -3.121333
1650458799842054844 -0.024437 0.200666 0.026140 -1.060660 -9.609380 -3.138443
1650458799846432924 -0.022901 0.197595 0.007716 -0.984523 -9.667073 -3.145743
1650458799847031832 -0.022691 0.197175 0.005196 -0.974109 -9.674964 -3.146742
1650458799852009058 -0.019201 0.207647 -0.010512 -0.905004 -9.752004 -3.166885
1650458799856987000 -0.017455 0.211138 -0.024474 -0.826752 -9.759545 -3.190284
1650458799861963987 -0.012219 0.212883 -0.031456 -0.745508 -9.705256 -3.214076
1650458799866940975 -0.006983 0.209393 -0.038437 -0.675423 -9.654054 -3.219213
1650458799871917963 -0.005238 0.200666 -0.038437 -0.587408 -9.625419 -3.176604
1650458799876894951 -0.005238 0.197175 -0.036692 -0.473210 -9.627940 -3.105285
1650458799881871939 -0.005238 0.202411 -0.031456 -0.372360 -9.650373 -3.049707
1650458799886483908 -0.006855 0.202411 -0.024986 -0.311658 -9.662370 -3.012008
1650458799886848927 -0.006983 0.202411 -0.024474 -0.306853 -9.663320 -3.009025
1650458799891825914 -0.013965 0.211138 -0.020984 -0.266416 -9.640639 -2.992816
1650458799896802902 -0.026182 0.209393 -0.010512 -0.241051 -9.593342 -3.011159
1650458799901779890 -0.026182 0.218119 0.005196 -0.225882 -9.565442 -3.050262
1650458799906757832 -0.031418 0.216374 0.005196 -0.211006 -9.567424 -3.079886
1650458799911735058 -0.031418 0.225101 0.017414 -0.191142 -9.573709 -3.084543
1650458799916712046 -0.036654 0.232082 0.029631 -0.181504 -9.583975 -3.079752
1650458799921689034 -0.033163 0.242554 0.040103 -0.191752 -9.572516 -3.074559
1650458799926534891 -0.028065 0.247652 0.055397 -0.226332 -9.557113 -3.080281
1650458799926666021 -0.027927 0.247790 0.055811 -0.227267 -9.556696 -3.080436
1650458799931643009 -0.022691 0.251281 0.071519 -0.282264 -9.538864 -3.105859
1650458799936619997 -0.020946 0.254771 0.073264 -0.341781 -9.506178 -3.114394
1650458799941596985 -0.020946 0.258262 0.085481 -0.390436 -9.483124 -3.077642
1650458799946574926 -0.017455 0.268734 0.092463 -0.441288 -9.495343 -3.013390
1650458799951551914 -0.020946 0.272225 0.097699 -0.523552 -9.534390 -2.967578
1650458799956528902 -0.022691 0.263498 0.102935 -0.612221 -9.584678 -2.961886
1650458799961505890 -0.029673 0.253026 0.104680 -0.697858 -9.613029 -3.007098
1650458799966482878 -0.031418 0.251281 0.104680 -0.764624 -9.623066 -3.100238
1650458799966585875 -0.031346 0.251208 0.104536 -0.765293 -9.622935 -3.101777
1650458799971459866 -0.027927 0.247790 0.097699 -0.796976 -9.616756 -3.174663
1650458799976436853 -0.017455 0.244299 0.095953 -0.816849 -9.608154 -3.189083
1650458799981413841 -0.013965 0.240809 0.083736 -0.836737 -9.611469 -3.149746
1650458799986390829 -0.010474 0.232082 0.073264 -0.820456 -9.620398 -3.102240
1650458799991369009 -0.006983 0.226846 0.071519 -0.786672 -9.619116 -3.080442
1650458799996345997 -0.008729 0.219865 0.059302 -0.744532 -9.634945 -3.051891
1650458800001322985 -0.015710 0.226846 0.050575 -0.713413 -9.634472 -3.030542
1650458800006299973 -0.019201 0.232082 0.048830 -0.668048 -9.598993 -3.051038
1650458800006635904 -0.019436 0.231964 0.048594 -0.663572 -9.597237 -3.052789
1650458800011276960 -0.022691 0.230337 0.045339 -0.601772 -9.572982 -3.076958
1650458800016253948 -0.024437 0.242554 0.038358 -0.538521 -9.575787 -3.076948
1650458800021230936 -0.031418 0.239063 0.048830 -0.478884 -9.589304 -3.086008
1650458800026207924 -0.033163 0.240809 0.047084 -0.432588 -9.623227 -3.131940
1650458800031185865 -0.036654 0.247790 0.057556 -0.412981 -9.664583 -3.145547
1650458800036162853 -0.036654 0.249535 0.062792 -0.382919 -9.660066 -3.168602
1650458800041139841 -0.029673 0.253026 0.069773 -0.349749 -9.640082 -3.200888
1650458800046116829 -0.024437 0.247790 0.080245 -0.319907 -9.642633 -3.209942
1650458800046686888 -0.024037 0.247790 0.081445 -0.319654 -9.643785 -3.209955
1650458800051094055 -0.020946 0.247790 0.090717 -0.317702 -9.652694 -3.210056
1650458800056071043 -0.012219 0.251281 0.094208 -0.327666 -9.654873 -3.203259
1650458800061048031 -0.006983 0.247790 0.111661 -0.358782 -9.666844 -3.193838
1650458800066025019 -0.000002 0.244299 0.113407 -0.391552 -9.670975 -3.198441
1650458800071002007 -0.001747 0.242554 0.123879 -0.428501 -9.661677 -3.194365
1650458800075979948 0.012215 0.239063 0.127369 -0.453780 -9.649697 -3.177369
1650458800080956936 0.012215 0.233827 0.127369 -0.473662 -9.651877 -3.143288
1650458800085933924 0.013961 0.226846 0.130860 -0.478760 -9.639109 -3.132801
1650458800086737871 0.015652 0.226846 0.129732 -0.478728 -9.633741 -3.138693
1650458800090910912 0.024433 0.226846 0.123879 -0.478563 -9.605883 -3.169267
1650458800095887899 0.020942 0.226846 0.116897 -0.463373 -9.544034 -3.344462
1650458800100864887 0.017451 0.251281 0.108171 -0.413300 -9.519008 -3.508959
1650458800105841875 0.015706 0.293169 0.102935 -0.529329 -9.655914 -3.213537
1650458800110820055 0.045376 0.277461 0.083736 -0.552184 -9.632521 -2.999111
1650458800115797043 0.048867 0.225101 0.069773 -0.399936 -9.547119 -3.032804
1650458800120774031 0.048867 0.211138 0.062792 -0.296447 -9.508936 -3.058178
1650458800125751019 0.036650 0.233827 0.062792 -0.342685 -9.490578 -3.013423
1650458800126788855 0.035194 0.237831 0.061700 -0.344384 -9.491558 -3.009302
1650458800130728006 0.029668 0.253026 0.057556 -0.350831 -9.495277 -2.993659
1650458800135704994 0.020942 0.251281 0.047084 -0.252701 -9.480937 -3.054300
1650458800140681982 0.010470 0.253026 0.047084 -0.173789 -9.491082 -3.140938
1650458800145658970 0.006979 0.258262 0.047084 -0.136835 -9.498098 -3.221725
1650458800150636911 0.008725 0.263498 0.055811 -0.156238 -9.483482 -3.292837
1650458800155613899 0.012215 0.265243 0.057556 -0.161061 -9.455207 -3.295943
1650458800160590887 0.019197 0.265243 0.068028 -0.169247 -9.440223 -3.260999
1650458800165567875 0.026178 0.265243 0.080245 -0.220883 -9.406804 -3.162848
1650458800166839838 0.026624 0.264797 0.081583 -0.236102 -9.402271 -3.152341
1650458800170544863 0.027923 0.263498 0.085481 -0.280440 -9.389065 -3.121730
1650458800175521851 0.019197 0.251281 0.099444 -0.315036 -9.453888 -3.118749
1650458800180498838 0.017451 0.258262 0.102935 -0.379506 -9.470468 -3.136781
1650458800185475826 0.020942 0.268734 0.109916 -0.448913 -9.433136 -3.130913
1650458800190453053 0.015706 0.266989 0.115152 -0.509270 -9.354835 -3.120572
1650458800195430994 0.017451 0.251281 0.113407 -0.550929 -9.290591 -3.118988
1650458800200407982 0.020942 0.240809 0.118643 -0.590661 -9.273808 -3.136833
1650458800205384970 0.020942 0.235573 0.118643 -0.621472 -9.269805 -3.103552
1650458800206891060 0.021470 0.236629 0.116002 -0.625082 -9.274575 -3.091661
1650458800210361958 0.022687 0.239063 0.109916 -0.633401 -9.285567 -3.064255
1650458800215338945 0.019197 0.242554 0.108171 -0.670599 -9.293544 -3.043165
1650458800220315933 0.019197 0.244299 0.099444 -0.683015 -9.300949 -2.996296
1650458800225292921 0.012215 0.240809 0.088972 -0.729670 -9.289133 -2.974552
1650458800230270863 0.012215 0.226846 0.080245 -0.742474 -9.297699 -2.991886
1650458800235247850 0.005234 0.228591 0.073264 -0.734005 -9.327535 -3.012019
1650458800240224838 0.005234 0.219865 0.061047 -0.667598 -9.324144 -3.031105
1650458800245201826 -0.000002 0.232082 0.048830 -0.578866 -9.310288 -3.049812
1650458800246940851 -0.000002 0.235741 0.043951 -0.530939 -9.318969 -3.043090
1650458800250179052 -0.000002 0.242554 0.034867 -0.441697 -9.335134 -3.030571
1650458800255156040 -0.013965 0.246045 0.031376 -0.331488 -9.389296 -3.019901
1650458800260133028 -0.020946 0.253026 0.027886 -0.222414 -9.445992 -3.048124
1650458800265110016 -0.026182 0.253026 0.034867 -0.142538 -9.492988 -3.116414
1650458800270087004 -0.033163 0.263498 0.043594 -0.112112 -9.508172 -3.195436
1650458800275064945 -0.031418 0.270479 0.059302 -0.082330 -9.511837 -3.244984
1650458800280041933 -0.031418 0.273970 0.069773 -0.102020 -9.492608 -3.284630
1650458800285018921 -0.020946 0.275715 0.085481 -0.111946 -9.494247 -3.333616
1650458800286991835 -0.019562 0.273640 0.093784 -0.112142 -9.502168 -3.329585
1650458800289995909 -0.017455 0.270479 0.106425 -0.112441 -9.514228 -3.323447
1650458800294972897 -0.010474 0.275715 0.123879 -0.133882 -9.560510 -3.285396
1650458800299949884 -0.005238 0.265243 0.130860 -0.203691 -9.575946 -3.276422
1650458800304926872 -0.001747 0.268734 0.139587 -0.274903 -9.580083 -3.265067
1650458800309903860 0.005234 0.268734 0.148313 -0.385376 -9.539470 -3.198942
1650458800314882040 0.006979 0.261753 0.151804 -0.524173 -9.454585 -3.188307
1650458800319859028 0.013961 0.260007 0.150059 -0.662136 -9.417235 -3.157200
1650458800324836016 0.013961 0.253026 0.143077 -0.778171 -9.397772 -3.091348
1650458800327043056 0.017056 0.246060 0.140755 -0.807091 -9.386842 -3.077378
1650458800329813004 0.020942 0.237318 0.137841 -0.843387 -9.373123 -3.059845
1650458800334789991 0.019197 0.223355 0.130860 -0.851525 -9.348908 -3.000913
1650458800339766979 0.019197 0.214629 0.123879 -0.841190 -9.307788 -2.952387
1650458800344743967 0.013961 0.207647 0.111661 -0.828154 -9.267498 -2.921074
1650458800349720955 0.008725 0.202411 0.099444 -0.787987 -9.231303 -2.882471
1650458800354697943 0.008725 0.202411 0.085481 -0.748049 -9.219834 -2.868319
1650458800359675884 -0.000002 0.197175 0.076755 -0.705764 -9.183811 -2.904821
1650458800364652872 -0.003493 0.200666 0.064537 -0.648181 -9.154929 -2.922476
1650458800367094040 -0.006061 0.206659 0.060257 -0.628104 -9.164003 -2.924214
1650458800369629860 -0.008729 0.212883 0.055811 -0.607248 -9.173429 -2.926020
1650458800374606848 -0.017455 0.221610 0.050575 -0.558688 -9.169901 -2.889744
1650458800379583836 -0.020946 0.226846 0.050575 -0.521813 -9.198672 -2.882581
1650458800384561062 -0.026182 0.230337 0.050575 -0.507758 -9.209592 -2.888184
1650458800389538050 -0.033163 0.223355 0.052320 -0.517203 -9.225962 -2.873194
1650458800394515038 -0.038399 0.221610 0.052320 -0.469455 -9.290786 -2.859948
1650458800399492025 -0.045381 0.209393 0.052320 -0.421756 -9.357576 -2.764163
1650458800404469967 -0.059343 0.195430 0.061047 -0.349738 -9.397450 -2.903336
1650458800407145023 -0.064972 0.197306 0.062923 -0.351911 -9.461892 -3.020643
1650458800409446955 -0.069815 0.198921 0.064537 -0.353781 -9.517349 -3.121593
1650458800414423943 -0.069815 0.214629 0.064537 -0.320657 -9.558570 -3.224173
1650458800419400930 -0.064579 0.223355 0.055811 -0.273324 -9.624083 -3.260010
1650458800424377918 -0.055853 0.221610 0.055811 -0.234002 -9.682097 -3.313926
1650458800429354906 -0.043635 0.219865 0.050575 -0.192201 -9.687761 -3.341259
1650458800434331894 -0.033163 0.221610 0.048830 -0.151215 -9.733629 -3.348648
1650458800439308882 -0.027927 0.219865 0.048830 -0.139127 -9.748146 -3.306917
1650458800444287062 -0.019201 0.232082 0.050575 -0.116876 -9.745301 -3.261573
1650458800447195053 -0.018181 0.234122 0.053634 -0.104735 -9.736699 -3.242617
1650458800449264050 -0.017455 0.235573 0.055811 -0.096098 -9.730579 -3.229131
1650458800454241037 -0.017455 0.237318 0.062792 -0.103390 -9.698973 -3.193880
1650458800459218025 -0.015710 0.223355 0.076755 -0.100694 -9.668602 -3.176057
1650458800464195013 -0.013965 0.211138 0.090717 -0.092973 -9.633886 -3.168095
1650458800469172001 -0.019201 0.216374 0.101189 -0.090126 -9.599341 -3.157356
1650458800474148989 -0.022691 0.221610 0.109916 -0.085450 -9.607853 -3.115166
1650458800479125977 -0.027927 0.226846 0.122133 -0.100802 -9.615107 -3.068576
1650458800484102964 -0.033163 0.232082 0.132605 -0.139009 -9.622191 -3.048723
1650458800487246037 -0.039776 0.236490 0.138116 -0.185804 -9.636657 -3.048574
